year_month,year,month,month_name,quarter,disease_name,disease_category,case_records,unique_patients,inpatient_case_records,total_claim_cost,avg_length_of_stay_days,female_patients,male_patients,readmission_30d_cases,avg_severity_score,readmission_ratio
1962-03,1962,3,March,1,Viral sinusitis (disorder),Infectious,1,1,0,82.02,0.010416666666666666,0,1,0,0.0008703405971681426,1.0
1962-03,1962,3,March,1,Well child visit (procedure),Other,2,2,0,1079.1100000000001,0.010416666666666666,1,1,0,0.023067179232916533,1.0
1962-03,1962,3,March,1,Wheat (substance),Other,1,1,0,64.08,0.010416666666666666,0,1,1,15.0,1.0
1962-04,1962,4,April,2,Allergic disposition (finding),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
1962-04,1962,4,April,2,Chronic sinusitis (disorder),Other,1,1,0,92.93,0.010416666666666666,0,1,0,0.0013996279948885687,1.0
1962-04,1962,4,April,2,Dental filling lost (finding) | Infection of tooth (disorder),Infectious,1,1,0,4830.95,0.2562847222222222,0,1,0,0.23176769166581376,1.0
1962-04,1962,4,April,2,Essential hypertension (disorder),Cardiovascular,1,1,0,1183.51,0.041041666666666664,0,1,0,0.054371256502923286,1.0
1962-04,1962,4,April,2,Has a criminal record (finding),Other,1,1,0,860.16,0.04158564814814815,0,1,0,0.038685388495056164,1.0
1962-04,1962,4,April,2,Osteoarthritis of knee (disorder),Musculoskeletal,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-04,1962,4,April,2,Received higher education (finding),Other,1,1,0,1183.51,0.03575231481481481,0,1,0,0.05436032985005606,1.0
1962-04,1962,4,April,2,Risk activity involvement (finding),Other,2,2,0,3089.69,0.010416666666666666,0,2,0,0.07183778675394006,1.0
1962-05,1962,5,May,2,Acute viral pharyngitis (disorder),Infectious,1,1,0,4886.02,0.010416666666666666,0,1,0,0.23393144588121262,1.0
1962-05,1962,5,May,2,Admission to hospice (procedure),Other,1,1,0,16141.3,23.059733796296296,0,1,1,15.827584633003418,1.0
1962-05,1962,5,May,2,Allergic disposition (finding),Other,1,1,0,68.26,0.010416666666666666,1,0,0,0.00020278838886080504,1.0
1962-05,1962,5,May,2,Contraception care (regime/therapy),Other,1,1,0,106.81,0.010416666666666666,1,0,0,0.0020730018794311448,1.0
1962-05,1962,5,May,2,Cow's milk (substance),Other,1,1,0,68.26,0.010416666666666666,1,0,1,15.000202788388862,1.0
1962-05,1962,5,May,2,Educated to high school level (finding),Other,2,2,0,2650.81,0.03013888888888889,2,0,0,0.06123262330881866,1.0
1962-05,1962,5,May,2,Essential hypertension (disorder),Cardiovascular,1,1,0,64.08,0.010416666666666666,1,0,0,0.0,1.0
1962-05,1962,5,May,2,Lack of access to transportation (finding) | Received higher education (finding),Other,1,1,0,883.26,0.03699074074074074,1,0,0,0.03979656908896474,1.0
1962-05,1962,5,May,2,Received higher education (finding),Other,3,3,0,2291.66,0.02204475308641975,3,0,0,0.033974419774279174,1.0
1962-05,1962,5,May,2,Well child visit (procedure),Other,1,1,0,163.63,0.010416666666666666,0,1,1,15.004829565576816,1.0
1962-06,1962,6,June,2,Allergic disposition (finding),Other,1,1,0,82.02,0.010416666666666666,0,1,0,0.0008703405971681426,1.0
1962-06,1962,6,June,2,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,1053.94,0.0378587962962963,1,0,0,0.04807872646858437,1.0
1962-06,1962,6,June,2,Body mass index 30+ - obesity (finding) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1139.5,0.033310185185185186,1,0,0,0.05222018518103405,1.0
1962-06,1962,6,June,2,Contraception care (regime/therapy),Other,1,1,0,113.77,0.010416666666666666,1,0,0,0.0024106591010749725,1.0
1962-06,1962,6,June,2,Diabetes mellitus type 2 (disorder) | Full-time employment (finding),Endocrine/Metabolic,1,1,0,1327.93,0.028229166666666666,0,1,1,15.061351176007998,1.0
1962-06,1962,6,June,2,Eggs (edible) (substance),Other,1,1,0,82.02,0.010416666666666666,0,1,1,15.000870340597167,1.0
1962-06,1962,6,June,2,Encounter for check up (procedure),Other,1,1,0,1295.78,0.010416666666666666,0,1,0,0.059754655157859604,1.0
1962-06,1962,6,June,2,Full-time employment (finding),Other,1,1,0,778.78,0.022256944444444444,0,1,0,0.03469739282165311,1.0
1962-06,1962,6,June,2,Full-time employment (finding) | Medication review due (situation) | Stress (finding),Other,1,1,0,4716.82,0.023009259259259257,0,1,1,15.225748895952588,1.0
1962-06,1962,6,June,2,Gingival disease (disorder),Other,1,1,0,4830.95,0.23725694444444445,0,1,0,0.23172838440692162,1.0
1962-06,1962,6,June,2,Has a criminal record (finding) | Received higher education (finding),Other,1,1,0,1223.4,0.030358796296296297,0,1,0,0.05628441021999548,1.0
1962-06,1962,6,June,2,Hyperlipidemia (disorder),Endocrine/Metabolic,4,2,0,2822.0,0.020043402777777778,0,4,2,7.531137716504034,2.0
1962-06,1962,6,June,2,Injury of tendon of the rotator cuff of shoulder (disorder),Other,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-06,1962,6,June,2,Medication review due (situation),Other,1,1,0,975.41,0.01653935185185185,1,0,1,15.04422488316749,1.0
1962-06,1962,6,June,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,3735.95,0.010416666666666666,1,0,0,0.1781369859823739,1.0
1962-06,1962,6,June,2,Prediabetes (finding),Endocrine/Metabolic,1,1,0,1132.7,0.025925925925925925,0,1,0,0.0518750359175012,1.0
1962-06,1962,6,June,2,Smokes tobacco daily (finding),Other,1,1,0,2023.87,0.040590277777777774,0,1,0,0.09513952270682781,1.0
1962-06,1962,6,June,2,Sudden cardiac death (disorder),Cardiovascular,1,1,0,302.09,0.010416666666666666,0,1,0,0.01154680967290912,1.0
1962-06,1962,6,June,2,Viral sinusitis (disorder),Infectious,1,1,0,68.26,0.010416666666666666,1,0,1,15.000202788388862,1.0
1962-06,1962,6,June,2,Wheat (substance),Other,1,1,0,82.02,0.010416666666666666,0,1,1,15.000870340597167,1.0
1962-07,1962,7,July,3,Acute viral pharyngitis (disorder),Infectious,1,1,0,82.02,0.010416666666666666,1,0,0,0.0008703405971681426,1.0
1962-07,1962,7,July,3,Admission to hospice (procedure),Other,1,1,0,13506.12,26.0,1,0,1,15.705815544946313,1.0
1962-07,1962,7,July,3,Allergic disposition (finding),Other,2,2,0,146.1,0.010416666666666666,1,1,0,0.0004351702985840713,1.0
1962-07,1962,7,July,3,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,1075.86,0.029479166666666667,1,0,0,0.049124842164879445,1.0
1962-07,1962,7,July,3,Chronic congestive heart failure (disorder),Cardiovascular,1,1,0,1622.23,0.020833333333333332,1,0,0,0.07561355878852566,1.0
1962-07,1962,7,July,3,Cow's milk (substance),Other,1,1,0,64.08,0.010416666666666666,1,0,1,15.0,1.0
1962-07,1962,7,July,3,Diabetes mellitus type 2 (disorder) | Essential hypertension (disorder),Cardiovascular,1,1,0,860.16,0.029907407407407407,1,0,0,0.03866126378445872,1.0
1962-07,1962,7,July,3,Educated to high school level (finding),Other,1,1,0,1743.65,0.032685185185185185,1,0,0,0.08152860821268493,1.0
1962-07,1962,7,July,3,Essential hypertension (disorder),Cardiovascular,2,2,0,1319.85,0.022054398148148146,2,0,0,0.028930846663807314,1.0
1962-07,1962,7,July,3,History of appendectomy (situation),Other,1,1,1,25508.84,1.0852777777777778,1,0,0,36.236646718117164,1.0
1962-07,1962,7,July,3,Hyperlipidemia (disorder),Endocrine/Metabolic,1,1,0,321.88,0.010416666666666666,0,1,0,0.012506901112037188,1.0
1962-07,1962,7,July,3,Injury of tendon of the rotator cuff of shoulder (disorder),Other,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-07,1962,7,July,3,Limited social contact (finding),Other,1,1,0,876.69,0.0228125,0,1,0,0.039448543147115316,1.0
1962-07,1962,7,July,3,Loss of teeth (disorder),Other,1,1,0,1610.56,0.062060185185185184,1,0,0,0.0751325665022484,1.0
1962-07,1962,7,July,3,Medication review due (situation),Other,1,1,0,883.26,0.010416666666666666,0,1,1,15.039741672819854,1.0
1962-07,1962,7,July,3,Patient referral for dental care (procedure),Other,2,2,0,7370.04,0.10071180555555556,0,2,1,7.675852699718503,1.0
1962-07,1962,7,July,3,Prediabetes (finding),Endocrine/Metabolic,1,1,0,1079.87,0.04128472222222222,0,1,0,0.04934377089444471,1.0
1962-07,1962,7,July,3,Refugee (person),Other,1,1,0,853.36,0.03453703703703704,1,0,0,0.03834093260774465,1.0
1962-07,1962,7,July,3,Transport problem (finding),Other,1,1,0,883.26,0.03108796296296296,0,1,0,0.03978437523127922,1.0
1962-07,1962,7,July,3,Well child visit (procedure),Other,1,1,0,347.38,0.010416666666666666,0,1,1,15.013744007312024,1.0
1962-08,1962,8,August,3,Anemia (disorder) | Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,860.16,0.035925925925925924,0,1,0,0.03867369673739298,1.0
1962-08,1962,8,August,3,Chronic sinusitis (disorder),Other,2,2,0,167.03,0.010416666666666666,2,0,0,0.0009428689802654881,1.0
1962-08,1962,8,August,3,Dental filling lost (finding),Other,1,1,0,3666.96,0.15185185185185185,1,0,0,0.17508218168075318,1.0
1962-08,1962,8,August,3,End-stage renal disease (disorder),Renal,1,1,0,252.12,0.010416666666666666,1,0,0,0.009122566660618593,1.0
1962-08,1962,8,August,3,Epilepsy (disorder) | History of seizure (situation) | Seizure disorder (disorder),Neurological,1,1,0,23891.31,0.05717592592592593,1,0,0,1.1560500831684872,1.0
1962-08,1962,8,August,3,Essential hypertension (disorder),Cardiovascular,1,1,0,1135.6,0.03180555555555555,0,1,0,0.05202787246515523,1.0
1962-08,1962,8,August,3,Full-time employment (finding) | Stress (finding),Other,1,1,0,5861.82,0.03608796296296297,0,1,1,15.281324407793594,1.0
1962-08,1962,8,August,3,Gingivitis (disorder),Other,1,1,0,11454.71,0.029675925925925925,0,1,1,15.552644451911005,1.0
1962-08,1962,8,August,3,Gingivitis (disorder) | Medication review due (situation) | Risk activity involvement (finding),Other,1,1,0,783.46,0.018078703703703704,1,0,1,15.034915806856347,1.0
1962-08,1962,8,August,3,Medication review due (situation),Other,1,1,0,1144.38,0.01347222222222222,1,0,1,15.0524159524223,1.0
1962-08,1962,8,August,3,Patient referral for dental care (procedure),Other,1,1,0,3666.96,0.16739583333333333,1,0,0,0.1751142921726584,1.0
1962-08,1962,8,August,3,Received higher education (finding),Other,1,1,0,1035.63,0.022372685185185186,1,0,0,0.0471584447587434,1.0
1962-08,1962,8,August,3,Risk activity involvement (finding),Other,1,1,0,1316.09,0.01122685185185185,1,0,0,0.06074164752741486,1.0
1962-09,1962,9,September,3,Anemia (disorder),Other,1,1,0,1129.18,0.047858796296296295,1,0,0,0.05174957529756963,1.0
1962-09,1962,9,September,3,Childhood asthma (disorder),Respiratory,1,1,0,679.93,0.010416666666666666,0,1,0,0.0298773275789298,1.0
1962-09,1962,9,September,3,Epilepsy (disorder) | History of seizure (situation) | Seizure disorder (disorder),Neurological,1,1,0,14662.88,0.12105324074074074,1,0,0,0.7084742763399209,1.0
1962-09,1962,9,September,3,Gingival disease (disorder) | Loose dental filling (finding),Other,1,1,0,5693.75,0.3007060185185185,0,1,0,0.27371730855364274,1.0
1962-09,1962,9,September,3,History of appendectomy (situation),Other,1,1,1,12295.96,1.6633333333333333,0,1,0,35.59683160963531,1.0
1962-09,1962,9,September,3,Medication review due (situation),Other,1,1,0,269.36,0.010416666666666666,0,1,0,0.009958947479747847,1.0
1962-09,1962,9,September,3,Prediabetes (finding),Endocrine/Metabolic,1,1,0,1185.08,0.022407407407407407,0,1,0,0.05440892909862119,1.0
1962-09,1962,9,September,3,Risk activity involvement (finding),Other,2,2,0,2039.33,0.017708333333333333,1,1,0,0.04637428371108951,1.0
1962-09,1962,9,September,3,Well child visit (procedure),Other,1,1,0,299.63,0.010416666666666666,0,1,0,0.011427465310086734,1.0
1962-10,1962,10,October,4,Allergic disposition (finding),Other,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-10,1962,10,October,4,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,3,3,0,3536.42,0.02800925925925926,2,1,0,0.05411615701214004,1.0
1962-10,1962,10,October,4,Disorder of kidney due to diabetes mellitus (disorder) | Microalbuminuria due to type 2 diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,1551.5,0.022673611111111113,0,1,0,0.07218596740199378,1.0
1962-10,1962,10,October,4,Eggs (edible) (substance),Other,1,1,0,85.55,0.010416666666666666,0,1,1,15.00104159490642,1.0
1962-10,1962,10,October,4,Has a criminal record (finding),Other,1,1,0,778.78,0.033067129629629634,1,0,0,0.034719724317885024,1.0
1962-10,1962,10,October,4,Housing unsatisfactory (finding) | Received higher education (finding),Other,1,1,0,2084.26,0.022372685185185186,0,1,0,0.09803164768006055,1.0
1962-10,1962,10,October,4,Housing unsatisfactory (finding) | Received higher education (finding) | Serving in military service (finding),Other,1,1,0,1183.51,0.028148148148148148,0,1,0,0.054344621292214124,1.0
1962-10,1962,10,October,4,Osteoarthritis of knee (disorder),Musculoskeletal,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-10,1962,10,October,4,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,2462.7,0.010416666666666666,1,0,0,0.116366575428063,1.0
1962-10,1962,10,October,4,Received higher education (finding),Other,2,2,0,2074.51,0.03185185185185185,0,2,0,0.0472568618586337,1.0
1962-10,1962,10,October,4,Suspected lung cancer (situation),Cancer,1,1,0,18447.58,0.041666666666666664,1,0,1,15.89192109797137,1.0
1962-10,1962,10,October,4,Transport problem (finding),Other,1,1,0,1795.96,0.02390046296296296,1,0,0,0.08404822658218356,1.0
1962-11,1962,11,November,4,Chronic kidney disease stage 2 (disorder) | Microalbuminuria due to type 2 diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,1092.85,0.026006944444444444,1,0,0,0.04994192163438988,1.0
1962-11,1962,11,November,4,Contact dermatitis (disorder),Other,1,1,0,68.26,0.010416666666666666,1,0,0,0.00020278838886080504,1.0
1962-11,1962,11,November,4,Full-time employment (finding),Other,1,1,0,1118.77,0.04096064814814815,1,0,1,15.051230294807338,1.0
1962-11,1962,11,November,4,General examination of patient (procedure),Other,1,1,0,783.46,0.03680555555555556,1,0,0,0.03495449246759349,1.0
1962-11,1962,11,November,4,Non-small cell carcinoma of lung  TNM stage 1 (disorder),Cancer,2,1,1,101880.81,3.4005324074074075,2,0,1,27.475215678199,2.0
1962-11,1962,11,November,4,Non-small cell lung cancer (disorder),Cancer,1,1,0,5180.6,0.010416666666666666,1,0,1,15.24822269075935,1.0
1962-11,1962,11,November,4,Received higher education (finding),Other,2,2,0,2233.11,0.03612268518518519,2,0,0,0.05111284218543211,1.0
1962-11,1962,11,November,4,Received higher education (finding) | Transport problem (finding),Other,2,2,0,2138.88,0.029652777777777778,1,1,0,0.0488137411291673,1.0
1962-11,1962,11,November,4,Suspected lung cancer (situation),Cancer,1,1,0,5630.15,0.021666666666666667,1,0,1,15.270055385413789,1.0
1962-12,1962,12,December,4,Anemia (disorder) | Only received primary school education (finding) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1806.76,0.023738425925925927,1,0,0,0.0845718427100068,1.0
1962-12,1962,12,December,4,Fracture of bone (disorder) | Fracture subluxation of wrist (disorder),Musculoskeletal,1,1,0,1340.56,0.041666666666666664,1,0,1,15.061991666390135,1.0
1962-12,1962,12,December,4,Has a criminal record (finding),Other,1,1,0,2571.81,0.03255787037037037,0,1,0,0.12170567346603668,1.0
1962-12,1962,12,December,4,Hypertriglyceridemia (disorder),Other,1,1,0,7376.63,0.035069444444444445,0,1,0,0.3548117485712528,1.0
1962-12,1962,12,December,4,Limited social contact (finding),Other,1,1,0,1361.86,0.03462962962962963,0,1,0,0.0630104769307664,1.0
1962-12,1962,12,December,4,Major depression  single episode (disorder),Mental Health,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1962-12,1962,12,December,4,Major depressive disorder (disorder),Other,1,1,0,573.98,0.010416666666666666,0,1,0,0.024737272602900557,1.0
1962-12,1962,12,December,4,Only received primary school education (finding),Other,1,1,0,783.46,0.03333333333333333,1,0,0,0.034947319610131415,1.0
1962-12,1962,12,December,4,Otitis media (disorder),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
1962-12,1962,12,December,4,Prediabetes (finding) | Received higher education (finding),Endocrine/Metabolic,1,1,0,849.22,0.035833333333333335,1,0,0,0.03814276264441476,1.0
1962-12,1962,12,December,4,Received higher education (finding),Other,1,1,0,704.2,0.03533564814814815,1,0,0,0.03110623880455958,1.0
1962-12,1962,12,December,4,Shellfish (substance),Other,1,1,0,85.55,0.010416666666666666,0,1,1,15.00104159490642,1.0
1962-12,1962,12,December,4,Viral sinusitis (disorder),Infectious,1,1,0,64.08,0.010416666666666666,1,0,0,0.0,1.0
1962-12,1962,12,December,4,Well child visit (procedure),Other,1,1,0,402.69,0.010416666666666666,1,0,0,0.01642731491678399,1.0
1963-01,1963,1,January,1,Adolescent idiopathic scoliosis (disorder),Other,2,2,0,2044.81,0.017702546296296296,0,2,0,0.046507200030365015,1.0
1963-01,1963,1,January,1,Allergic disposition (finding),Other,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
1963-01,1963,1,January,1,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,1053.94,0.03984953703703704,0,1,0,0.04808283890686263,1.0
1963-01,1963,1,January,1,Chronic congestive heart failure (disorder),Cardiovascular,1,1,0,1423.29,0.020833333333333332,1,0,1,15.065962189869872,1.0
1963-01,1963,1,January,1,Contraception care (regime/therapy),Other,1,1,0,106.81,0.010416666666666666,1,0,0,0.0020730018794311448,1.0
1963-01,1963,1,January,1,Essential hypertension (disorder),Cardiovascular,2,2,0,2415.8,0.033125,2,0,0,0.05553815808272196,1.0
1963-01,1963,1,January,1,Glycine max (substance),Other,1,1,0,85.55,0.010416666666666666,0,1,1,15.00104159490642,1.0
1963-01,1963,1,January,1,Housing unsatisfactory (finding) | Prediabetes (finding) | Received higher education (finding),Endocrine/Metabolic,1,1,0,1321.59,0.031041666666666665,1,0,0,0.06104940746144684,1.0
1963-01,1963,1,January,1,Lack of access to transportation (finding),Other,1,1,0,704.2,0.030590277777777775,0,1,0,0.031096435899361414,1.0
1963-01,1963,1,January,1,Non-small cell carcinoma of lung  TNM stage 1 (disorder),Cancer,1,1,1,71325.19,5.386111111111112,1,0,0,38.46826427278703,1.0
1963-01,1963,1,January,1,Streptococcal sore throat (disorder),Other,1,1,0,68.26,0.010416666666666666,1,0,1,15.000202788388862,1.0
1963-02,1963,2,February,1,Allergic disposition (finding),Other,2,2,0,171.1,0.010416666666666666,1,1,0,0.0010415949064214059,1.0
1963-02,1963,2,February,1,Body mass index 30+ - obesity (finding) | Gingivitis (disorder) | Not in labor force (finding) | Reports of violence in the environment (finding),Endocrine/Metabolic,1,1,0,1063.19,0.03148148148148148,1,0,1,15.048514306530178,1.0
1963-02,1963,2,February,1,Body mass index 30+ - obesity (finding) | Medication review due (situation) | Part-time employment (finding),Endocrine/Metabolic,1,1,0,1053.94,0.03222222222222222,1,0,1,15.04806708252997,1.0
1963-02,1963,2,February,1,Childhood asthma (disorder),Respiratory,1,1,0,682.52,0.010416666666666666,0,1,0,0.030002978757673694,1.0
1963-02,1963,2,February,1,Medication review due (situation),Other,1,1,0,718.36,0.010416666666666666,1,0,1,15.031741719393265,1.0
1963-02,1963,2,February,1,Medication review due (situation) | Risk activity involvement (finding),Other,1,1,0,1473.2,0.016840277777777777,1,0,1,15.068375273257963,1.0
